year,month,location_id,direction,value_type,value,data_source
2011,06,4,O,vehicle_count,895008,hourly_traffic
2011,06,5,I,vehicle_count,360839,hourly_traffic
2011,06,5,O,vehicle_count,358270,hourly_traffic
2011,06,6,I,vehicle_count,354528,hourly_traffic
2011,06,6,O,vehicle_count,332058,hourly_traffic
2011,06,7,I,vehicle_count,1384190,hourly_traffic
2011,06,7,O,vehicle_count,1145118,hourly_traffic
2011,06,8,I,vehicle_count,795756,hourly_traffic
2011,06,8,O,vehicle_count,725719,hourly_traffic
2011,06,9,I,vehicle_count,1803165,hourly_traffic
2011,06,9,O,vehicle_count,1826210,hourly_traffic
2011,06,11,I,vehicle_count,2951815,hourly_traffic
2011,07,1,I,vehicle_count,1225435,hourly_traffic
2011,07,1,O,vehicle_count,1262770,hourly_traffic
2011,07,2,I,vehicle_count,1481970,hourly_traffic
2011,07,2,O,vehicle_count,1229786,hourly_traffic
2011,07,3,I,vehicle_count,1636582,hourly_traffic
2011,07,3,O,vehicle_count,1792944,hourly_traffic
2011,07,4,I,vehicle_count,1043813,hourly_traffic
2011,07,4,O,vehicle_count,875869,hourly_traffic
2011,07,5,I,vehicle_count,419269,hourly_traffic
2011,07,5,O,vehicle_count,414477,hourly_traffic
2011,07,6,I,vehicle_count,384057,hourly_traffic
2011,07,6,O,vehicle_count,362983,hourly_traffic
2011,07,7,I,vehicle_count,1304801,hourly_traffic
2011,07,7,O,vehicle_count,1078882,hourly_traffic
2011,07,8,I,vehicle_count,739399,hourly_traffic
2011,07,8,O,vehicle_count,706908,hourly_traffic
2011,07,9,I,vehicle_count,1902816,hourly_traffic
2011,07,9,O,vehicle_count,1928568,hourly_traffic
2011,07,11,I,vehicle_count,2961990,hourly_traffic
2011,08,1,I,vehicle_count,1172694,hourly_traffic
2011,08,1,O,vehicle_count,1212199,hourly_traffic
2011,08,2,I,vehicle_count,1420013,hourly_traffic
2011,08,2,O,vehicle_count,1161719,hourly_traffic
2011,08,3,I,vehicle_count,1532272,hourly_traffic
2011,08,3,O,vehicle_count,1681244,hourly_traffic
2011,08,4,I,vehicle_count,998939,hourly_traffic
2011,08,4,O,vehicle_count,816366,hourly_traffic
2011,08,5,I,vehicle_count,360310,hourly_traffic
2011,08,5,O,vehicle_count,356605,hourly_traffic
2011,08,6,I,vehicle_count,327555,hourly_traffic
2011,08,6,O,vehicle_count,308308,hourly_traffic
2011,08,7,I,vehicle_count,1323610,hourly_traffic
2011,08,7,O,vehicle_count,1090895,hourly_traffic
2011,08,8,I,vehicle_count,752134,hourly_traffic
2011,08,8,O,vehicle_count,702703,hourly_traffic
2011,08,9,I,vehicle_count,1755079,hourly_traffic
2011,08,9,O,vehicle_count,1783953,hourly_traffic
2011,08,11,I,vehicle_count,2798397,hourly_traffic
2011,09,1,I,vehicle_count,1137361,hourly_traffic
2011,09,1,O,vehicle_count,1183891,hourly_traffic
2011,09,2,I,vehicle_count,1414607,hourly_traffic
2011,09,2,O,vehicle_count,1161480,hourly_traffic
2011,09,3,I,vehicle_count,1450614,hourly_traffic
2011,09,3,O,vehicle_count,1580249,hourly_traffic
2011,09,4,I,vehicle_count,974262,hourly_traffic
2011,09,4,O,vehicle_count,812623,hourly_traffic
2011,09,5,I,vehicle_count,314788,hourly_traffic
2011,09,5,O,vehicle_count,315745,hourly_traffic
2011,09,6,I,vehicle_count,306526,hourly_traffic
2011,09,6,O,vehicle_count,287904,hourly_traffic
2011,09,7,I,vehicle_count,1303440,hourly_traffic
2011,09,7,O,vehicle_count,1082821,hourly_traffic
2011,09,8,I,vehicle_count,725116,hourly_traffic
2011,09,8,O,vehicle_count,662445,hourly_traffic
2011,09,9,I,vehicle_count,1689742,hourly_traffic
2011,09,9,O,vehicle_count,1717674,hourly_traffic
2011,09,11,I,vehicle_count,2717916,hourly_traffic
2011,10,1,I,vehicle_count,1148376,hourly_traffic
2011,10,1,O,vehicle_count,1203174,hourly_traffic
2011,10,2,I,vehicle_count,1452497,hourly_traffic
2011,10,2,O,vehicle_count,1157887,hourly_traffic
2011,10,3,I,vehicle_count,1485340,hourly_traffic
2011,10,3,O,vehicle_count,1646805,hourly_traffic
2011,10,4,I,vehicle_count,1044237,hourly_traffic
2011,10,4,O,vehicle_count,879331,hourly_traffic
2011,10,5,I,vehicle_count,304945,hourly_traffic
2011,10,5,O,vehicle_count,305784,hourly_traffic
2011,10,6,I,vehicle_count,308844,hourly_traffic
2011,10,6,O,vehicle_count,289227,hourly_traffic
2011,10,7,I,vehicle_count,1422866,hourly_traffic
2011,10,7,O,vehicle_count,1142453,hourly_traffic
2011,10,8,I,vehicle_count,760048,hourly_traffic
2011,10,8,O,vehicle_count,723439,hourly_traffic
2011,10,9,I,vehicle_count,1731044,hourly_traffic
2011,10,9,O,vehicle_count,1769548,hourly_traffic
2011,10,11,I,vehicle_count,2792930,hourly_traffic
2011,11,1,I,vehicle_count,1108782,hourly_traffic
2011,11,1,O,vehicle_count,1169535,hourly_traffic
2011,11,2,I,vehicle_count,1404388,hourly_traffic
2011,11,2,O,vehicle_count,1115699,hourly_traffic
2011,11,3,I,vehicle_count,1510131,hourly_traffic
2011,11,3,O,vehicle_count,1699239,hourly_traffic
2011,11,4,I,vehicle_count,1034255,hourly_traffic
2011,11,4,O,vehicle_count,871972,hourly_traffic
2011,11,5,I,vehicle_count,295991,hourly_traffic
2011,11,5,O,vehicle_count,299566,hourly_traffic
2011,11,6,I,vehicle_count,295284,hourly_traffic
2011,11,6,O,vehicle_count,277301,hourly_traffic
2011,11,7,I,vehicle_count,1340581,hourly_traffic
2011,11,7,O,vehicle_count,1124256,hourly_traffic
2011,11,8,I,vehicle_count,755815,hourly_traffic
2011,11,8,O,vehicle_count,686437,hourly_traffic
2011,11,9,I,vehicle_count,1650378,hourly_traffic
2011,11,9,O,vehicle_count,1615671,hourly_traffic
2011,11,11,I,vehicle_count,2731952,hourly_traffic
2011,12,1,I,vehicle_count,1104910,hourly_traffic
2011,12,1,O,vehicle_count,1169969,hourly_traffic
2011,12,2,I,vehicle_count,1387726,hourly_traffic
2011,12,2,O,vehicle_count,1118990,hourly_traffic
2011,12,3,I,vehicle_count,1539939,hourly_traffic
2011,12,3,O,vehicle_count,1672873,hourly_traffic
2011,12,4,I,vehicle_count,1034163,hourly_traffic
