Year,Month,BOROUGH,LINK_ID,SPEED,TRAVEL_TIME
2019,11,Manhattan,4329472.0,17.244413863404688,296.6874362895005
2019,11,Manhattan,4329473.0,20.531397615078856,396.3772278497243
2019,11,Manhattan,4329507.0,28.639716176657757,194.63217513045691
2019,11,Manhattan,4329508.0,11.478402291534055,232.49127943984723
2019,11,Manhattan,4456450.0,26.15272071590757,1101.6777080272473
2019,11,Manhattan,4456452.0,23.76177142857143,227.83022222222223
2019,11,Manhattan,4456494.0,0.0,0.0
2019,11,Manhattan,4456501.0,34.053651606297194,280.7381287597594
2019,11,Manhattan,4456502.0,31.678993984385002,295.522462562396
2019,11,Manhattan,4456511.0,29.057328127000385,207.2239149916784
2019,11,Manhattan,4616323.0,17.070013968253967,145.62349206349205
2019,11,Manhattan,4616324.0,15.30454857142857,448.7616507936508
2019,11,Manhattan,4616325.0,0.0,0.0
2019,11,Manhattan,4616328.0,25.621801904761906,503.352
2019,11,Manhattan,4616329.0,25.37045587301587,328.57257142857145
2019,11,Manhattan,4616332.0,35.106858412698415,226.25980952380954
2019,11,Manhattan,4616333.0,35.15932063492064,339.25231746031744
2019,11,Manhattan,4616337.0,11.460586666666666,548.3418412698413
2019,11,Manhattan,4616338.0,11.527840000000001,327.6326349206349
2019,11,Manhattan,4616339.0,26.354614603174603,316.2608253968254
2019,11,Manhattan,4616340.0,18.56495238095238,682.400253968254
2019,11,Manhattan,4616341.0,23.984645079365077,154.73371428571429
2019,11,Manhattan,4616342.0,23.13885968253968,131.21409523809524
2019,11,Manhattan,4616346.0,37.46275301587301,490.8836825396825
2019,11,Manhattan,4620298.0,27.948798370672097,203.45672097759675
2019,11,Manhattan,4620343.0,33.75726011707813,781.6747263934843
2019,11,Queens,4362244.0,45.99831678125796,252.58581614463967
2019,11,Queens,4362247.0,49.14185637891521,346.4420677361854
2019,11,Queens,4362249.0,37.94315762668704,147.05398523045582
2019,11,Queens,4362250.0,50.578080692376226,320.95659921089475
2019,11,Queens,4362251.0,42.29600076394194,259.88362617774385
2019,11,Queens,4362252.0,47.26901578813343,266.4349376114082
2019,11,Queens,4362314.0,45.72391597708466,791.9416931890515
2019,11,Queens,4362342.0,37.09995541969176,463.7483123169023
2019,11,Queens,4456476.0,35.04151177675371,334.40975422427033
2019,11,Queens,4456477.0,40.30037131882202,189.56043533930858
2019,11,Queens,4456478.0,41.824190244526946,180.82460632441428
2019,11,Queens,4456479.0,28.732854217330093,170.62818379623704
2019,11,Queens,4456481.0,37.589476446492576,259.8964413722478
2019,11,Queens,4456483.0,42.682189580885236,533.7613265439352
2019,11,Queens,4456497.0,44.81848438300051,99.17754736303124
2019,11,Queens,4456500.0,37.160513444302175,513.8006402048655
2019,11,Queens,4456505.0,35.73919344514147,151.58289591601587
2019,11,Queens,4456506.0,33.680900128040975,168.77131882202303
2019,11,Queens,4456510.0,27.156168714797747,226.74039938556066
2019,11,Queens,4456516.0,42.36781590065293,400.68710792472154
2019,11,Queens,4616225.0,42.38820230473751,191.02522407170295
2019,11,Queens,4616239.0,47.17316317460317,121.23530158730159
2019,11,Queens,4616241.0,47.17158603174603,117.42438095238096
2019,11,Queens,4616259.0,33.466501587301586,322.816126984127
2019,11,Queens,4616272.0,33.48777523809524,250.33231746031746
2019,11,Queens,4616276.0,29.297953561589924,436.52262888626524
2019,11,Queens,4616298.0,30.763179682539683,495.0530793650794
